cycle,rOM,dOM,sOM
30,59.8,227.75999999999996,815.2210000000002
31,45.5,210.08,825.9010000000004
32,39.0,190.10000000000002,832.3809999999997
33,39.0,166.25,834.8110000000001
34,39.0,142.85000000000002,836.7910000000004
35,39.0,120.92000000000002,837.6519999999998
36,39.0,101.27000000000001,836.3020000000001
37,39.0,83.27000000000004,833.5679999999999
38,39.0,67.91,828.5879999999996
39,39.0,54.05000000000001,821.9579999999999
40,39.0,41.45000000000002,813.978
41,39.0,29.210000000000015,806.1040000000002
42,39.0,20.99000000000001,795.1140000000003
43,39.0,14.08999999999999,782.6939999999996
44,39.0,9.139999999999992,768.3240000000002
45,39.0,5.539999999999991,752.604
46,39.0,3.2899999999999983,735.5339999999997
47,39.0,1.4900000000000004,718.1819999999999
48,39.0,0.4400000000000003,703.9159999999998
49,39.0,0.4400000000000003,688.7959999999998
50,39.0,0.4400000000000003,673.7599999999999
51,39.0,0.4400000000000003,659.0599999999998
52,39.0,0.4400000000000003,644.3599999999999
53,39.0,0.4400000000000003,629.9749999999999
54,39.0,0.4400000000000003,615.6949999999999
55,39.0,0.4400000000000003,601.4149999999998
56,39.0,0.4400000000000003,587.1349999999999
57,39.0,0.4400000000000003,573.1769999999997
58,39.0,0.4400000000000003,559.3169999999999
59,39.0,0.4400000000000003,545.4569999999998
60,39.0,0.4400000000000003,531.5969999999999
0,1560.0,0.0,0.0
1,1522.3000000000004,0.29000000000000026,29.0
2,1446.8999999999999,27.840000000000018,64.66999999999996
3,1371.5,51.03999999999999,104.69
4,1296.1,74.24000000000002,144.70999999999998
5,1220.6999999999998,97.44,184.73000000000008
6,1157.0000000000002,108.93999999999996,224.75
7,1085.5000000000005,123.28999999999995,268.5649999999999
8,1013.9999999999999,147.84000000000003,305.97499999999985
9,977.6,135.1,339.93499999999983
10,906.0999999999998,155.30000000000004,375.2749999999999
11,839.8000000000002,172.0,411.51499999999993
12,767.0000000000001,208.23000000000008,432.82000000000005
13,703.3000000000001,239.53999999999994,449.84000000000015
14,642.2,269.18999999999994,467.0900000000001
15,592.8,281.7299999999999,487.99
16,531.7,300.22999999999996,512.18
17,495.29999999999995,303.91,538.9
18,457.6,293.9699999999999,566.5449999999998
19,413.40000000000003,288.4299999999999,596.1849999999998
20,380.9,277.53999999999996,625.9750000000001
21,347.09999999999997,265.04999999999995,652.3149999999998
22,313.29999999999995,261.17999999999995,674.8550000000001
23,276.90000000000003,259.58000000000004,693.5250000000001
24,237.89999999999998,267.5299999999999,711.0899999999999
25,204.10000000000005,266.5799999999999,726.2500000000002
26,150.8,282.7099999999999,741.105
27,115.7,294.5099999999999,750.9749999999997
28,98.8,279.5199999999998,760.2450000000001
29,89.7,260.2699999999999,769.8149999999999
30,74.1,246.21000000000004,781.3149999999996
31,59.8,225.9800000000001,791.8290000000004
32,39.0,222.57000000000002,802.2429999999997
33,39.0,192.36,811.627
34,39.0,165.42000000000002,818.047
35,39.0,142.20000000000002,820.8669999999996
36,39.0,121.35000000000002,821.1370000000001
0,1560.0,0.0,0.0
1,1522.3000000000006,0.29000000000000026,29.0
2,1446.9000000000003,27.840000000000018,64.66999999999996
3,1371.5,51.03999999999999,104.69
4,1296.0999999999997,74.24000000000002,144.70999999999998
5,1228.4999999999995,92.24,184.73000000000008
6,1154.4000000000003,112.48999999999995,226.015
7,1079.0000000000005,140.12999999999994,261.4149999999999
8,1007.5,168.72999999999996,295.6149999999999
9,967.1999999999999,155.77999999999997,334.8149999999998
10,893.1,173.18,376.43
11,822.9,185.7800000000001,418.9099999999998
12,748.8000000000002,217.91000000000003,446.45500000000004
13,699.4,232.10999999999996,468.7150000000001
14,643.4999999999999,247.27000000000004,493.5899999999999
15,578.5000000000001,271.03000000000003,520.2300000000002
16,542.1,266.78,548.4700000000001
17,483.5999999999999,270.09000000000003,585.5999999999999
18,435.50000000000006,275.09,617.3699999999998
19,406.9,255.55000000000004,646.2900000000001
20,370.5,241.70000000000002,675.575
21,330.2000000000001,231.87000000000006,704.8249999999997
22,293.79999999999995,220.5400000000001,735.575
23,257.4,216.41000000000003,755.0899999999996
24,223.60000000000002,210.41000000000005,773.9999999999999
25,178.10000000000002,217.84000000000006,789.7550000000001
26,136.5,222.54000000000013,805.3749999999997
27,117.0,211.73000000000008,817.3750000000003
28,85.8,209.5400000000001,829.2049999999999
29,68.9,203.4100000000001,835.7149999999997
30,50.7,195.7500000000001,839.8250000000004
31,41.6,187.90000000000015,842.735
32,39.0,177.62000000000012,843.9099999999999
33,39.0,156.4700000000001,842.8560000000001
34,39.0,138.0800000000001,839.4659999999999
35,39.0,121.87999999999995,833.8259999999998
36,39.0,105.67999999999996,828.1860000000003
37,39.0,89.74999999999996,822.3959999999994
38,39.0,76.81999999999998,813.606
39,39.0,67.69999999999996,801.0660000000003
40,39.0,59.12000000000005,787.9259999999997
41,39.0,54.65000000000005,770.736
42,39.0,51.05000000000005,752.8810000000002
43,39.0,47.45000000000005,735.2919999999998
44,39.0,43.850000000000044,717.892
45,39.0,40.25000000000005,700.4920000000003
46,39.0,38.21000000000005,681.5919999999999
47,39.0,36.410000000000046,662.5599999999998
48,39.0,34.61000000000005,646.7199999999996
49,39.0,32.810000000000045,630.88
50,39.0,31.01,615.0399999999997
51,39.0,29.21,600.0819999999997
52,39.0,27.41,585.6139999999998
53,39.0,25.610000000000003,571.4539999999997
54,39.0,23.810000000000002,557.2939999999998
55,39.0,22.01,543.1339999999999
56,39.0,20.21,528.9739999999996
57,39.0,18.41,515.6049999999997
58,39.0,16.610000000000003,502.70499999999976
59,39.0,14.80999999999999,489.8049999999998
60,39.0,13.00999999999999,477.2339999999998
0,80.0,0.0,0.0
1,78.7,0.01000000000000001,1.0
2,76.1,0.96,2.23
3,73.5,1.76,3.61
4,70.9,2.56,4.99
5,68.3,3.36,6.37
6,65.7,4.16,7.75
7,63.1,4.96,9.13
8,60.5,5.76,10.51
9,57.9,6.56,11.89
10,55.3,7.36,13.27
11,52.7,8.16,14.65
12,50.1,8.96,16.03
13,47.5,9.76,17.41
14,44.9,10.56,18.79
15,42.3,11.36,20.17
16,41.0,10.86,21.55
17,39.7,9.07,23.93
18,37.1,8.219999999999999,26.54
19,34.5,7.22,29.3
20,31.9,6.220000000000001,32.06
21,29.3,5.22,34.82
22,26.7,4.22,37.58
23,24.1,4.96,38.69
24,21.5,5.76,39.65
25,18.9,6.56,40.61
26,16.3,7.36,41.57
27,13.7,8.16,42.53
28,11.1,8.96,43.49
29,8.5,9.76,44.45
30,5.9,10.56,45.41
31,3.3,11.36,46.370000000000005
32,2.0,10.86,47.33
33,2.0,9.06,48.29
34,2.0,7.26,49.25
35,2.0,5.46,50.21
36,2.0,3.66,51.17
37,2.0,1.86,52.129999999999995
38,2.0,0.06,53.09
39,2.0,0.0,52.4
40,2.0,0.0,51.56
41,2.0,0.0,50.72
42,2.0,0.0,49.879999999999995
43,2.0,0.0,49.04
44,2.0,0.0,48.2
45,2.0,0.0,47.36
46,2.0,0.0,46.519999999999996
47,2.0,0.0,45.68
48,2.0,0.0,44.84
49,2.0,0.0,44.0
50,2.0,0.0,43.16
51,2.0,0.0,42.32
52,2.0,0.0,41.480000000000004
53,2.0,0.0,40.64
54,2.0,0.0,39.8
55,2.0,0.0,38.96
56,2.0,0.0,38.120000000000005
57,2.0,0.0,37.28
58,2.0,0.0,36.44
59,2.0,0.0,35.6
60,2.0,0.0,34.76
0,1560.0,0.0,0.0
1,1522.3000000000006,0.14500000000000005,29.0
2,1446.8999999999999,27.69499999999998,64.66999999999996
3,1371.5,50.89500000000001,104.69
4,1296.1,74.09500000000003,144.70999999999998
5,1220.6999999999994,97.295,184.73000000000008
6,1153.1000000000004,112.69500000000002,224.75
7,1080.3000000000002,129.99499999999998,267.2999999999999
8,1004.9000000000001,154.09499999999994,305.57999999999987
9,950.2999999999998,158.515,341.55999999999983
10,882.6999999999997,174.515,378.45999999999987
11,809.9000000000002,195.11499999999998,415.95999999999987
12,746.2000000000003,213.71499999999995,446.46000000000004
13,678.6,239.91999999999996,473.32000000000005
14,617.4999999999998,261.52,501.6750000000001
15,569.4000000000001,269.47499999999997,532.5600000000002
16,536.9000000000001,253.57499999999993,563.5549999999998
17,507.00000000000006,236.09499999999997,593.7149999999998
18,473.2,224.59499999999989,622.1950000000002
19,435.5,213.34500000000003,652.5049999999999
20,380.9,217.69499999999994,682.21
21,327.6,226.69499999999994,710.08
22,297.7,213.19499999999994,733.8499999999999
23,260.0,217.74499999999986,749.1499999999999
24,223.6,219.04499999999987,763.25
25,204.10000000000002,217.69499999999994,772.4000000000002
26,178.1,213.44499999999988,780.8450000000001
27,152.1,215.89499999999992,786.4549999999995
28,131.29999999999998,212.39499999999987,789.065
29,117.0,209.14499999999984,791.46
30,114.4,188.4949999999999,793.3749999999999
31,111.8,168.24499999999983,795.325
32,109.2,149.44999999999987,797.0550000000002
33,105.30000000000001,132.4999999999999,798.7350000000001
34,96.2,123.19999999999985,797.8650000000001
35,85.8,115.59999999999985,796.7750000000001
36,78.0,109.44999999999985,794.9050000000002
37,74.1,95.64999999999985,793.775
38,62.4,89.5999999999999,792.7249999999997
39,49.400000000000006,86.60499999999989,789.875
40,39.0,85.75499999999988,784.9250000000001
41,39.0,73.1549999999999,778.6250000000001
42,39.0,60.95500000000006,772.0250000000001
43,39.0,50.505000000000074,764.115
44,39.0,41.505000000000074,755.0549999999998
45,39.0,33.65500000000008,744.9450000000002
46,39.0,27.604999999999976,733.0350000000001
47,39.0,23.20499999999997,719.5549999999998
48,39.0,19.60499999999997,707.095
49,39.0,16.00500000000002,694.7350000000002
50,39.0,12.405000000000022,682.5999999999999
51,39.0,8.805000000000025,671.0800000000002
52,39.0,6.804999999999996,658.0599999999998
53,39.0,5.004999999999996,644.74
54,39.0,3.2049999999999965,631.4200000000001
55,39.0,1.4049999999999967,618.0999999999999
56,39.0,0.20499999999999974,604.18
57,39.0,0.20499999999999974,589.0600000000001
58,39.0,0.20499999999999974,574.1099999999999
59,39.0,0.20499999999999974,559.41
60,39.0,0.20499999999999974,544.7100000000002
0,80.0,0.0,0.0
1,78.7,0.005,1.0
2,76.1,0.955,2.23
3,73.5,1.755,3.61
4,70.9,2.555,4.99
5,68.3,3.355,6.37
6,65.7,4.155,7.75
7,63.1,4.955,9.13
8,60.5,5.755,10.51
9,57.9,6.555,11.89
10,55.3,7.355,13.27
11,52.7,8.155,14.65
12,50.1,8.955,16.03
13,47.5,9.755,17.41
14,44.9,10.555,18.79
15,42.3,11.355,20.17
16,41.0,10.855,21.55
17,39.7,9.06,23.93
18,37.1,8.209999999999999,26.54
19,34.5,7.21,29.3
20,31.9,6.21,32.06
21,29.3,5.21,34.82
22,26.7,4.21,37.58
23,24.1,4.96,38.69
24,21.5,5.76,39.65
25,18.9,6.56,40.61
26,16.3,7.36,41.57
27,13.7,8.16,42.53
28,11.1,8.96,43.49
29,8.5,9.760000000000002,44.45
30,5.9,10.56,45.41
31,3.3,11.360000000000001,46.370000000000005
32,2.0,10.860000000000001,47.33
33,2.0,9.06,48.29
34,2.0,7.26,49.25
35,2.0,5.46,50.21
36,2.0,3.6599999999999997,51.17
37,2.0,1.8599999999999999,52.129999999999995
38,2.0,0.06,53.09
39,2.0,0.00999999999999999,52.4
40,2.0,0.00999999999999999,51.56
41,2.0,0.00999999999999999,50.72
42,2.0,0.00999999999999999,49.879999999999995
43,2.0,0.00999999999999999,49.04
44,2.0,0.00999999999999999,48.2
45,2.0,0.00999999999999999,47.36
46,2.0,0.00999999999999999,46.519999999999996
47,2.0,0.00999999999999999,45.68
48,2.0,0.00999999999999999,44.84
49,2.0,0.00999999999999999,44.0
50,2.0,0.00999999999999999,43.16
51,2.0,0.00999999999999999,42.32
52,2.0,0.00999999999999999,41.480000000000004
53,2.0,0.00999999999999999,40.64
54,2.0,0.00999999999999999,39.8
55,2.0,0.00999999999999999,38.96
56,2.0,0.00999999999999999,38.120000000000005
57,2.0,0.00999999999999999,37.28
58,2.0,0.00999999999999999,36.44
59,2.0,0.00999999999999999,35.6
60,2.0,0.00999999999999999,34.76
0,1560.0,0.0,0.0
0,600.0,0.0,0.0
0,320.0,0.0,0.0
1,314.8,0.01999999999999999,4.0
1,589.5999999999999,0.03999999999999998,8.0
1,1522.3000000000004,0.14500000000000005,29.0
2,304.4,3.82,8.92
2,568.8000000000001,7.64,17.84
2,1446.9,27.69499999999998,64.66999999999996
3,294.0,7.02,14.44
3,548.0,14.039999999999996,28.88
3,1371.5,50.89500000000001,104.69
4,283.6,10.22,19.96
4,527.1999999999999,20.44,39.92000000000001
4,1296.1,74.09500000000003,144.70999999999998
5,273.2,13.42,25.48
5,506.4000000000001,26.84,50.959999999999994
5,1220.6999999999998,97.295,184.73000000000008
6,262.8,16.62,31.0
6,485.5999999999999,33.24,62.0
6,1149.2,116.59500000000003,224.75
7,252.39999999999998,19.82,36.52
7,464.80000000000007,39.63999999999999,73.04
7,1075.1000000000004,136.845,266.0349999999999
8,242.0,23.02,42.04
8,444.0,46.040000000000006,84.08
8,999.7,160.49499999999995,305.1849999999999
9,427.1,47.245,96.12
9,239.39999999999998,15.830000000000002,49.56
9,958.1,145.72500000000002,347.18499999999983
10,229.0,15.729999999999999,57.53999999999999
10,406.30000000000007,51.995000000000005,108.38999999999999
10,893.0999999999999,152.225,390.56499999999994
11,218.6,15.330000000000002,65.82000000000001
11,385.49999999999994,56.59499999999999,120.81000000000002
11,822.9000000000001,163.02499999999995,434.8449999999999
12,208.20000000000002,20.73,68.7
12,369.9,57.39500000000001,131.68
12,759.2000000000002,181.67499999999995,465.375
13,197.8,27.530000000000005,69.78
13,349.1,63.79500000000001,141.88000000000002
13,695.5000000000001,204.48499999999996,491.0150000000001
14,187.39999999999998,34.330000000000005,70.86
14,328.3,70.19500000000001,152.07999999999998
14,640.9,221.38499999999996,517.115
15,177.0,41.13,71.94
15,307.5,76.845,162.13
15,573.3,242.73499999999996,545.895
16,166.6,47.93,73.02
16,293.2,79.395,169.78000000000003
16,512.2,263.585,572.5049999999999
17,160.1,52.13,74.1
17,281.5,76.42000000000002,181.38000000000002
17,466.6999999999999,263.4049999999999,600.5149999999999
18,151.0,55.98,76.445
18,268.5,70.37,194.13000000000002
18,421.20000000000005,272.30499999999995,627.1399999999999
19,140.6,60.980000000000004,78.905
19,252.9,64.52000000000001,209.28000000000003
19,384.8,261.90499999999986,653.36
20,134.1,62.080000000000005,81.36500000000001
20,237.3,58.52000000000001,224.57999999999998
20,339.29999999999995,262.7049999999999,678.9800000000001
21,125.0,64.13,85.09
21,221.70000000000002,52.519999999999996,239.88
21,308.1,255.35999999999987,700.9999999999998
22,114.60000000000001,67.32999999999998,88.93000000000002
22,206.1,49.12000000000001,255.17999999999995
22,258.7,261.0099999999999,725.6149999999999
23,104.2,70.53,92.77000000000001
23,198.29999999999998,44.07000000000001,262.22999999999996
23,230.1,256.80999999999995,743.1749999999995
24,95.1,73.18,95.86
24,185.3,42.820000000000014,270.17999999999995
24,201.50000000000003,253.00999999999988,757.3649999999997
25,87.3,75.58,97.9
25,176.20000000000002,37.475000000000016,278.08000000000004
25,175.50000000000003,244.80999999999986,769.105
26,83.4,75.03,101.59
26,163.20000000000002,37.475000000000016,284.4100000000001
26,145.60000000000002,246.65999999999985,777.1749999999997
27,78.19999999999999,71.53,106.93
27,147.59999999999997,40.475000000000016,290.28999999999996
27,111.8,248.20999999999984,786.3600000000001
28,69.1,71.63000000000001,112.57
28,133.3,47.67500000000002,293.46999999999997
28,100.1,236.9599999999999,794.0100000000002
29,58.7,73.03000000000002,118.21000000000001
29,122.9,47.575000000000024,296.9
29,70.2,235.25999999999985,803.14
30,48.3,74.43,123.85000000000001
30,104.7,54.97500000000003,300.56
30,45.5,231.10999999999987,811.8400000000003
31,37.9,76.28,129.04
31,86.5,62.37500000000003,304.22
31,42.9,203.05999999999986,818.9150000000003
32,28.8,79.47999999999999,132.88
32,69.6,69.32499999999997,307.13
32,39.0,182.45999999999984,821.9849999999998
33,26.2,74.88,136.72
33,57.900000000000006,72.02999999999997,309.99000000000007
33,39.0,163.51499999999987,818.5050000000001
34,23.6,70.28,140.56
34,50.1,68.97999999999998,314.195
34,39.0,146.16499999999985,813.2250000000005
35,21.0,65.68,144.39999999999998
35,30.6,78.17999999999995,316.3299999999999
35,39.0,129.96499999999986,806.7449999999999
36,15.8,62.03,149.89
36,15.000000000000004,89.97999999999996,316.9300000000001
36,39.0,114.61499999999984,799.515
37,9.299999999999999,59.53000000000001,155.53
37,15.000000000000004,80.97999999999996,317.79
37,39.0,100.36499999999987,791.4299999999998
38,7.999999999999999,54.43,161.17000000000002
38,15.000000000000004,73.02999999999996,317.76
38,39.0,87.76499999999986,782.19
39,7.999999999999999,45.42999999999999,166.81
39,15.000000000000004,67.57999999999994,315.32999999999987
39,39.0,75.31499999999988,772.7999999999998
40,7.999999999999999,36.43,172.45000000000002
40,15.000000000000004,62.180000000000035,312.9550000000001
40,39.0,65.66499999999986,760.7099999999999
41,7.999999999999999,28.98,176.59
41,15.000000000000004,58.130000000000024,309.44500000000005
41,39.0,57.9150000000001,746.6700000000003
42,7.999999999999999,21.780000000000005,180.43
42,15.000000000000004,54.53000000000003,305.48499999999996
42,39.0,51.0700000000001,732.22
43,7.999999999999999,14.580000000000004,184.27
43,15.000000000000004,50.930000000000035,301.5250000000001
43,39.0,45.670000000000094,716.62
44,7.999999999999999,10.380000000000003,185.26
44,15.000000000000004,47.33000000000003,297.565
44,39.0,40.2700000000001,701.0200000000002
45,7.999999999999999,6.78,185.5
45,15.000000000000004,43.73000000000003,293.60499999999996
45,39.0,34.87000000000007,685.4200000000003
46,7.999999999999999,4.629999999999999,184.39
46,15.000000000000004,40.13000000000003,289.6449999999999
46,39.0,29.469999999999956,670.0499999999997
47,7.999999999999999,2.829999999999999,182.86999999999998
47,15.000000000000004,36.53000000000003,285.725
47,39.0,24.069999999999958,655.0699999999996
48,7.999999999999999,1.0299999999999994,182.15000000000003
48,15.000000000000004,32.930000000000035,282.605
48,39.0,18.669999999999966,644.09
49,7.999999999999999,0.03499999999999995,180.68
49,15.000000000000004,29.32999999999999,279.485
49,39.0,15.070000000000036,631.3100000000001
50,7.999999999999999,0.03499999999999995,178.16000000000003
50,15.000000000000004,25.729999999999986,276.365
50,39.0,12.470000000000034,617.8549999999998
51,7.999999999999999,0.03499999999999995,175.64
51,15.000000000000004,22.12999999999999,273.475
51,39.0,10.670000000000034,604.3450000000001
52,7.999999999999999,0.03499999999999995,173.12
52,15.000000000000004,18.529999999999987,270.775
52,39.0,8.870000000000035,591.4100000000002
53,7.999999999999999,0.03499999999999995,170.6
53,15.000000000000004,14.93000000000001,268.07500000000005
53,39.0,7.069999999999995,578.5099999999998
54,7.999999999999999,0.03499999999999995,168.08
54,15.000000000000004,12.080000000000009,264.645
54,39.0,5.269999999999995,566.01
55,7.999999999999999,0.03499999999999995,165.56
55,15.000000000000004,10.280000000000008,260.565
55,39.0,3.4699999999999953,553.9500000000002
56,7.999999999999999,0.03499999999999995,163.04
56,15.000000000000004,8.48000000000001,256.485
56,39.0,1.6699999999999953,541.8899999999999
57,7.999999999999999,0.03499999999999995,160.51999999999998
57,15.000000000000004,6.679999999999998,252.405
57,39.0,0.2249999999999998,529.5299999999997
58,7.999999999999999,0.03499999999999995,158.0
58,15.000000000000004,4.879999999999998,248.32500000000005
58,39.0,0.2249999999999998,515.6700000000001
59,7.999999999999999,0.03499999999999995,155.48000000000002
59,15.000000000000004,3.0799999999999987,244.24499999999995
59,39.0,0.2249999999999998,501.83000000000004
60,7.999999999999999,0.03499999999999995,152.95999999999998
60,15.000000000000004,1.2799999999999987,240.16500000000002
60,39.0,0.2249999999999998,488.38999999999993
0,600.0,0.0,0.0
0,320.0,0.0,0.0
0,1560.0,0.0,0.0
1,314.8,0.04000000000000004,4.0
1,589.5999999999999,0.08000000000000007,8.0
1,1522.3000000000006,0.29000000000000026,29.0
2,304.4,3.84,8.92
2,568.8000000000001,7.68,17.84
2,1446.8999999999999,27.840000000000018,64.66999999999996
3,294.0,7.04,14.44
3,548.0,14.08,28.88
3,1371.5,51.03999999999999,104.69
4,283.6,10.24,19.96
4,527.1999999999999,20.48,39.92000000000001
4,1296.1,74.24000000000002,144.70999999999998
5,273.20000000000005,13.44,25.48
5,506.4000000000001,26.88,50.959999999999994
5,1228.4999999999995,92.24,184.73000000000008
6,266.7,12.739999999999998,31.0
6,485.59999999999997,33.28,62.0
6,1154.4000000000005,112.48999999999994,226.015
7,261.5,10.74,36.52
7,464.80000000000007,39.68,73.04
7,1079.0000000000002,140.12999999999994,261.41499999999996
8,251.10000000000002,14.69,41.29
8,444.0,46.07999999999999,84.08
8,1014.0,162.22999999999996,295.61499999999995
9,240.7,19.689999999999998,45.010000000000005
9,430.99999999999994,42.1,97.12
9,963.2999999999997,160.76,333.9649999999998
10,230.3,24.689999999999998,48.730000000000004
10,410.20000000000005,45.2,110.61999999999999
10,887.8999999999997,182.61,373.2349999999999
11,219.9,29.69,52.449999999999996
11,389.4,48.0,124.42000000000003
11,826.8000000000003,193.26999999999998,412.05499999999984
12,213.4,32.09,56.17
12,373.8,49.86000000000001,133.97
12,752.7000000000003,225.04000000000008,440.44
13,204.29999999999998,34.14,61.155
13,353.0,58.059999999999995,141.95000000000002
13,683.8,260.84000000000003,465.34000000000015
14,193.9,37.34,66.255
14,332.2,66.26,149.92999999999998
14,621.3999999999997,282.1400000000001,491.38999999999993
15,187.4,37.0,70.70500000000001
15,311.40000000000003,74.7,157.76
15,555.1000000000001,306.8400000000001,518.82
16,177.0,40.349999999999994,75.235
16,294.5,81.64,163.19
16,509.6,311.2000000000001,546.73
17,166.60000000000002,44.9,78.565
17,284.09999999999997,83.07000000000002,170.57000000000002
17,487.49999999999994,278.45000000000005,584.585
18,156.2,49.900000000000006,81.44500000000001
18,272.4,79.17,179.905
18,442.00000000000006,259.50999999999993,627.3499999999997
19,145.8,54.900000000000006,84.325
19,259.4,75.97,189.805
19,384.8,250.62,671.926
20,136.7,59.900000000000006,87.20500000000001
20,243.8,75.36999999999999,199.70499999999996
20,334.1,236.51,718.1560000000002
21,130.20000000000002,59.71,91.085
21,228.20000000000002,74.77,209.605
21,283.40000000000003,223.10000000000005,760.9359999999998
22,119.8,63.06,95.19500000000001
22,212.6,74.17,219.50499999999994
22,239.20000000000005,206.9,802.5160000000003
23,109.39999999999999,66.26,99.45500000000001
23,194.39999999999998,79.64999999999999,226.105
23,196.29999999999995,214.71,822.2609999999997
24,99.0,69.46000000000001,103.715
24,173.60000000000002,87.85000000000001,232.40499999999992
24,161.2,216.98000000000005,839.5209999999997
25,88.6,72.66,107.975
25,165.8,88.25000000000001,238.70499999999998
25,136.5,202.65000000000003,856.0610000000005
26,78.2,75.86,112.23499999999999
26,152.8,87.0,246.2700000000001
26,107.9,194.51000000000002,872.5309999999997
27,67.8,79.06,116.495
27,134.6,89.14999999999999,255.6
27,84.5,182.84999999999994,887.2109999999998
28,57.4,82.26,120.75500000000001
28,122.89999999999999,84.17,265.33000000000004
28,57.2,178.26999999999998,898.8210000000004
29,50.9,82.86,125.01499999999999
29,104.7,87.97000000000001,272.59
29,39.0,167.63,908.1309999999999
30,45.7,81.86000000000001,129.19
30,86.5,91.77000000000001,279.85
30,39.0,138.38,915.121
31,39.2,79.51,134.295
31,76.1,90.37000000000002,287.10999999999996
31,39.0,111.23000000000002,920.0110000000002
32,31.4,78.31,139.837
32,60.5,89.91999999999999,295.635
32,39.0,91.88000000000001,917.4009999999996
33,21.0,79.71,145.477
33,52.7,81.68,305.125
33,39.0,75.74000000000002,911.3410000000001
34,10.6,81.11,151.11700000000002
34,33.199999999999996,84.77,313.26
34,39.0,62.449999999999996,902.4310000000004
35,7.999999999999999,78.27,155.85700000000003
35,15.000000000000002,92.49,318.05999999999995
35,39.0,51.25999999999999,891.4209999999995
36,7.999999999999999,71.07000000000001,159.697
36,15.000000000000002,79.94999999999999,322.2600000000001
36,39.0,41.26999999999999,879.5960000000005
37,7.999999999999999,63.87,163.53699999999998
37,15.000000000000002,69.15,324.926
37,39.0,33.44000000000001,865.7059999999998
38,7.999999999999999,58.440000000000005,165.727
38,15.000000000000002,58.35,327.746
38,39.0,26.240000000000013,851.0659999999997
39,7.999999999999999,53.04,167.767
39,15.000000000000002,51.06000000000001,327.2659999999998
39,39.0,19.040000000000017,836.4260000000003
40,7.999999999999999,47.63999999999999,169.807
40,15.000000000000002,45.63,324.836
40,39.0,12.679999999999994,821.7080000000001
41,7.999999999999999,42.239999999999995,171.84699999999998
41,15.000000000000002,40.23000000000001,322.25600000000003
41,39.0,9.049999999999994,804.5979999999997
42,7.999999999999999,36.839999999999996,173.887
42,15.000000000000002,34.830000000000005,319.6759999999999
42,39.0,5.449999999999994,787.6180000000002
43,7.999999999999999,31.89,175.477
43,15.000000000000002,29.430000000000003,317.09600000000006
43,39.0,3.019999999999999,769.9379999999999
44,7.999999999999999,28.290000000000003,175.71699999999998
44,15.000000000000002,25.59,313.016
44,39.0,1.2200000000000002,751.69
45,7.999999999999999,24.69,175.957
45,15.000000000000002,21.990000000000002,308.63599999999997
45,39.0,0.3800000000000002,732.8500000000001
46,7.999999999999999,21.15,176.197
46,15.000000000000002,18.390000000000004,304.2559999999999
46,39.0,0.3800000000000002,713.1099999999996
47,7.999999999999999,19.35,174.637
47,15.000000000000002,14.79,299.96
47,39.0,0.3800000000000002,693.4959999999999
48,7.999999999999999,17.55,173.077
48,15.000000000000002,11.189999999999998,297.316
48,39.0,0.3800000000000002,676.2759999999998
49,7.999999999999999,15.75,171.51699999999997
49,15.000000000000002,7.589999999999998,295.03599999999994
49,39.0,0.3800000000000002,659.0559999999997
50,7.999999999999999,13.95,169.957
50,15.000000000000002,4.799999999999998,292.006
50,39.0,0.3800000000000002,641.8359999999999
51,7.999999999999999,12.15,168.397
51,15.000000000000002,2.9999999999999996,287.926
51,39.0,0.3800000000000002,624.6159999999999
52,7.999999999999999,10.35,166.83700000000002
52,15.000000000000002,1.2000000000000002,283.846
52,39.0,0.3800000000000002,607.3959999999997
53,7.999999999999999,8.55,165.277
53,15.000000000000002,0.15000000000000008,279.01599999999996
53,39.0,0.3800000000000002,590.1759999999998
54,7.999999999999999,6.75,163.71699999999998
54,15.000000000000002,0.15000000000000008,273.136
54,39.0,0.3800000000000002,572.9559999999998
55,7.999999999999999,4.95,162.157
55,15.000000000000002,0.15000000000000008,267.256
55,39.0,0.3800000000000002,556.058
56,7.999999999999999,3.15,160.59699999999998
56,15.000000000000002,0.15000000000000008,261.37600000000003
56,39.0,0.3800000000000002,539.2579999999999
57,7.999999999999999,1.35,159.03699999999998
57,15.000000000000002,0.15000000000000008,255.49599999999998
57,39.0,0.3800000000000002,523.2209999999997
58,7.999999999999999,0.09000000000000001,157.027
58,15.000000000000002,0.15000000000000008,249.61600000000004
58,39.0,0.3800000000000002,507.6810000000001
59,7.999999999999999,0.09000000000000001,153.667
59,15.000000000000002,0.15000000000000008,243.736
59,39.0,0.3800000000000002,492.141
60,7.999999999999999,0.09000000000000001,150.692
60,15.000000000000002,0.15000000000000008,237.85600000000005
60,39.0,0.3800000000000002,476.6009999999998
0,320.0,0.0,0.0
0,600.0,0.0,0.0
0,1560.0,0.0,0.0
1,314.8,0.01999999999999999,4.0
1,589.6,0.03999999999999998,8.0
1,1522.3000000000004,0.14500000000000005,29.0
2,304.40000000000003,3.82,8.92
2,568.8000000000001,7.64,17.84
2,1446.9,27.69499999999998,64.66999999999996
3,294.0,7.02,14.44
3,548.0,14.039999999999996,28.88
3,1371.5,50.89500000000001,104.69
4,283.6,10.22,19.96
4,527.1999999999999,20.44,39.92000000000001
4,1296.1,74.09500000000003,144.70999999999998
5,273.2,13.42,25.48
